id,date,tlt,ud,pmt,wp,a,p,q,oee,rate,wf,uf,rework,give,line,unit,std,chk,Remark,waste_film_remark,waste_pellet_remark
30272,2023-01-26,0.45,0,502,0,100,92.96,100,92.96,27.89,0.2,50,0,25.114,B,PP3,30,0,,รอยต่อ,
30273,2023-01-26,4.58,0,5149,0,100,93.69,100,93.69,28.11,0.4,496,0,25.115,C,PPE,30,0,,รอยต่อ,
30274,2023-01-26,4.58,0,5072,0,100,92.29,100,92.29,27.69,0.4,504,0,25.115,D,PPE,30,0,,รอยต่อ,
30275,2023-01-27,11.25,0,12748,0,100,94.43,100,94.43,28.33,1.5,1239,0,25.119,A,PPC,30,1,,,
30277,2023-01-27,8.92,0,9669,0,100,90.33,100,90.33,27.1,1,977,0,25.116,B,PP3,30,1,,,
30278,2023-01-27,8.66,0,9974,0.002,100,95.98,100,95.98,28.79,0.08,991,0.575,25.117,A,HDPE,30,0,,,
30279,2023-01-27,2.75,0,3000,0,100,90.91,100,90.91,27.27,0.2,304,0,25.115,C,PPE,30,1,,,
30280,2023-01-27,2.75,0,3000,0,100,90.91,100,90.91,27.27,0.2,283,0,25.115,D,PPE,30,1,,,
30281,2023-01-27,8.92,0,9840,0,100,91.93,100,91.93,27.58,1.1,991,0,25.116,A,PP3,30,1,,,
30283,2023-01-27,3.32,0,5297,0,100,88.64,100,88.64,39.89,0.6,520,0,25.115,A,PP12,45,1,,,
30284,2023-01-28,0.92,0,1030,0,100,93.3,100,93.3,27.99,0.3,120,0,25.12,A,PPC,30,1,,,
30285,2023-01-28,6,0,6486,0,100,90.08,100,90.08,27.02,0.9,642,0,25.119,B,PPC,30,1,,,
30286,2023-01-28,7.75,0,12335,0,100,88.42,100,88.42,39.79,1.3,1229,0,25.121,A,PP12,45,1,,,
30287,2023-01-28,8.92,0,9552,0,100,89.24,100,89.24,26.77,0.7,857,0,25.115,C,PP12,30,1,,,
30288,2023-01-28,7.17,0,7912,0,100,91.96,100,91.96,27.59,0.8,771,0,25.116,D,PPE,30,1,,,
30289,2023-01-29,8.7,2,8002,0,77.01,66.35,100,51.1,29.86,0.55,786,0,25.12,A,PP12,45,1,03.00 Loading plate ทำงานค้างไม่เปิด เคลียร์ของออกไม่ได้ โชว์  Emptying active ค้าง กด Flag reset แล้วไม่หาย แจ้ง Plantแล้ว ออก noti. รอช่างเข้าตอนเช้า,,
30290,2023-01-28,13.5,0,15268,0,100,94.25,100,94.25,28.27,1.2,1545,0.4,25.115,A,HDPE,30,0,,,
30291,2023-01-28,5.92,0,6537,0,100,92.02,100,92.02,27.61,0.7,620,0,25.116,A,PP3,30,1,,,
30292,2023-01-28,5.83,0,6540,0,100,93.48,100,93.48,28.04,0.7,631,0,25.116,B,PP3,30,1,,,
30293,2023-01-28,13.5,0.5,14640,0,96.3,93.85,100,90.38,28.15,1.4,1465,0,25.116,C,PPE,30,1,08.30-09.00 น็อตชุดตัวรับ Film ของ Stretch Hood ขาด แก้ไขหาน็อตใหม่มาใส่แทน,,
30294,2023-01-29,5.58,0,6075,0,100,90.73,100,90.73,27.22,0.9,630,0,25.119,B,PPC,30,1,,,
30295,2023-01-29,11.42,0,12130,0,100,88.51,100,88.51,26.55,1.5,1231,0,25.115,C,PP12,30,1,,,
30296,2023-01-29,11.83,0,13485,0,100,94.99,100,94.99,28.5,1.3,1380,0,25.117,B,PP3,30,1,,,
30297,2023-01-29,15,0,12234,0,100,67.97,100,67.97,20.39,1,722,0,25.117,D,PPE,30,1,**Bag out ถัง 95T060C เม็ดไหลช้า ทำให้ Rate การ Bag ตก**แก้ไข คอย ปิด Valve ให้เม็ดในท่อโล่ง และเริ่มเปิด valve ใหม่ ทุกครั้งที่ เครื่อง Bagging หยุด และเม็ดแน่นท่อ,,
30298,2023-01-29,14.92,0,15160,0,100,84.67,100,84.67,25.4,0.8,1029,0,25.117,C,PPE,30,1,16.00-16.30 Top seal ไม่ Seal ตรวจสอบพบ กระบอกสูบ Seal bar ฝั่งปากกรวย ทำงานค้างไม่ออกมา Seal /17.00-17.30 เครื่องปล่อยถุงเปล่า Sucker ดูดถุงหลุด ตรวจสอบพบ ชุดขาเปิดปากถุง หลวมเบียดกับ โครง,,
30299,2023-01-29,13.41,0,15121,0,100,93.97,100,93.97,28.19,2,1539,0.425,25.115,A,HDPE,30,0,,,
30300,2023-01-29,11.92,1.17,10865,0,90.18,84.22,100,75.95,25.27,1.3,1082,0,25.117,A,PP3,30,1,"22.05-00.10 Stretch warp ทำงานค้าง Step  Pallet product ไม่เข้า Turn table 94			
 แก้ไข Reset program  manual การทำงานให้อยู่ในต่ำแหน่งปกติ",,
30301,2023-01-30,10.92,0,11562,0,100,88.23,100,88.23,26.47,1,1094,0,25.116,C,PP12,30,1,,,
30302,2023-01-30,11.25,0,12851,0,100,95.19,100,95.19,28.56,1.2,1230,0,25.118,B,PPC,30,1,,,
30303,2023-01-30,6.83,0,10736,0,100,87.33,100,87.33,39.3,1,1054,0,25.119,A,PP12,45,1,,,
30304,2023-01-30,3.75,0,4080,0,100,90.67,100,90.67,27.2,0.4,411,0,25.116,B,PP3,30,1,,,
30305,2023-01-30,13.58,3,12705,0.025,77.91,100.07,99.99,77.96,30.02,1.8,1512,0.25,25.115,A,HDPE,30,0,18:00 Bottom seal Bolt หักคา MMถอดไปแก้ใข Noti 10780993  Cutter ตัด filmไม่ขาด ปรับกระบอกสูบตัวกด film  ปรับ cutter ล้างใบ cutter,,
30306,2023-01-30,3.75,0,4120,0,100,91.56,100,91.56,27.47,0.4,412,0,25.116,A,PP3,30,1,,,
30307,2023-01-30,11.83,0,13126,0,100,92.46,100,92.46,27.74,1,1237,0,25.117,C,PPE,30,1,,,
30308,2023-01-30,7.58,0,8560,0,100,94.11,100,94.11,28.23,0.8,894,0,25.115,D,PPE,30,1,,,
30309,2023-01-31,13.75,0,15612,0,100,94.62,100,94.62,28.39,1.4,1615,0,25.115,B,PP3,30,1,,,
30310,2023-01-31,9.42,0,9919,0,100,87.75,100,87.75,26.32,0.9,867,0,25.115,C,PP12,30,1,,,
30311,2023-01-31,5.92,0,6591,0,100,92.78,100,92.78,27.83,0.4,638,0,25.119,B,PPC,30,1,,,
30312,2023-01-31,8.58,0,13605,0,100,88.09,100,88.09,39.64,1.4,1331,0,25.117,A,PP12,45,1,,,
30313,2023-01-31,5.75,0,6400,0,100,92.75,100,92.75,27.83,0.4,632,0,25.116,C,PPE,30,1,,,
30314,2023-01-31,5.4,0,5982,0.025,100,92.31,99.98,92.29,27.69,0.5,603,0.25,25.115,A,HDPE,30,0,,,
30315,2023-01-31,13.75,0,15746,0,100,95.43,100,95.43,28.63,1.3,1551,0,25.116,A,PP3,30,0,,,
30316,2023-02-01,13.25,7,6555,0,47.17,87.4,100,41.23,26.22,1.05,648,0,25.114,C,PP12,30,1,14.00 -21.00 ชุดยกพาเลทเปล่าทำงานผิดปรกติ ไม่หยุดการทำงานเมื่อถึงตำแหน่งปรกติแล้ว  MI เข้ามาแก้ไข ชุดยกพาเลทเปล่าทำงานผิดปรกติ,,
30317,2023-01-31,5.75,0,6378,0,100,92.43,100,92.43,27.73,0.6,628,0,25.115,D,PPE,30,0,,,
30318,2023-02-01,8.83,0.67,12670,0,92.41,86.26,100,79.71,38.82,1.1,1276,0,25.119,A,PP12,45,1,19.00 -19.40 solenoild ชุดกลับถุง fitting สายลมเข้าชำรุด ล็อคสายลมไม่อยู่,,
30319,2023-02-01,3.32,0,3673,0,100,92.19,100,92.19,27.66,0.2,402,0,25.117,D,PPE,30,1,,,
30320,2023-02-01,10.5,0,12056,0,100,95.68,100,95.68,28.7,1,1153,0,25.118,B,PPC,30,1,,,
30321,2023-02-01,6.67,0,7440,0,100,92.95,100,92.95,27.89,0.6,662,0,25.116,A,PP3,30,1,,,
30322,2023-02-01,6.58,0,7360,0,100,93.21,100,93.21,27.96,1,787,0,25.117,B,PP3,30,1,,,
30323,2023-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,A,PPC,30,0,รอโปรแกรม,,
30324,2023-02-01,2.8,0,3120,0,100,92.86,100,92.86,27.86,0.4,310,0,25.116,C,PPE,30,0,,,
30325,2023-02-02,12.42,2,11066,0,83.9,88.5,100,74.25,26.55,1.5,1365,0,25.117,C,PP12,30,1,03.00 support ยึดโซ่ชุด loading plate หักตรงรูยึดข้อต่อโซ่ ทำให้เครื่อง palletizer  ไม่สามารถทำงานได้ การแก้ไข : ออก Noti.10781444 ให้ช่างเข้ามาแก้ไขและ Oncall ให้ MM เข้ามาแก้ไข,,
30326,2023-02-02,14.92,0.33,16152,0,97.79,92.25,100,90.21,27.68,1.7,1566,0,25.117,B,PPC,30,1,"20.20-20.40 เครื่อง Alarm heat engines ตรวจสอบพบ circuitbreaker trip. และ motor belt conveyor ร้อน
พบชิ้นส่วนของสายพาน (ไกด์สายพานป้องกันสายพานสไลด์)  หลุดออกมาพัน Roller 
แก้ไข Manual สายพาน เอาชิ้นส่วนออก และรอให้ motor อุณหภูมิเย็นแล้ว Bag ต่อ",,
30327,2023-02-02,8.42,0,13487,0.025,100,88.99,99.99,88.98,40.04,10.8,1431,0,25.118,A,PP12,45,1,,,
30328,2023-02-02,12.67,0,14480,0,100,95.24,100,95.24,28.57,1.5,1432,0,25.117,A,PP3,30,1,,รอยต่อ,
30329,2023-02-02,12.75,0,14192,0,100,92.76,100,92.76,27.83,1.7,1252,0,25.117,B,PP3,30,1,,รอยต่อ,
30330,2023-02-02,0,0,0,0,0,0,0,0,0,0,0,0,0,A,PPC,30,0,รอโปรแกรม,,
30331,2023-02-02,5.42,0,5963,0,100,91.68,100,91.68,27.5,0.4,583,0,25.116,C,PPE,30,0,,รอยต่อ,
30332,2023-02-02,5.42,0,5960,0,100,91.64,100,91.64,27.49,0.4,559,0,25.115,D,PPE,30,0,,รอยต่อ,
30333,2023-02-03,6.58,0,10575,0,100,89.29,100,89.29,40.18,1,993,0,25.117,A,PP12,45,1,,,
30334,2023-02-03,15.42,2,14280,0,87.03,88.67,100,77.17,26.6,2.4,1403,0,25.115,A,PP3,30,1,03.00-05.00 พบปัญหา ชุด Filling ทำงานค้างจังหวะ,รอยต่อ,
30335,2023-02-03,2.58,0,2889,0,100,93.31,100,93.31,27.99,0,278,0,25.12,B,PPC,30,1,,,
30336,2023-02-03,7,0,7457,0,100,88.77,100,88.77,26.63,0.4,703,0,25.116,C,PP12,30,1,,,
30337,2023-02-03,5.58,0,6107,0,100,91.2,100,91.2,27.36,2,632,0,25.115,A,HDPE,30,1,,,
30338,2023-02-03,9.83,0.5,10560,0,94.91,94.32,100,89.52,28.3,1.7,1071,0,25.115,C,PPE,30,1,,รอยต่อ,
30340,2023-02-03,12.5,0,13995,0,100,93.3,100,93.3,27.99,2,1363,0,25.115,D,PPE,30,1,,รอยต่อ,
30341,2023-02-03,14,0,15534,0,100,92.46,100,92.46,27.74,2.2,1538,0,25.116,B,PP3,30,1,,รอยต่อ,
30342,2023-02-04,8.75,0,9273,0,100,88.31,100,88.31,26.49,1,930,0,25.117,C,PP12,30,1,,,
30343,2023-02-04,11.33,0,12719,0,100,93.55,100,93.55,28.06,0.8,1161,0,25.117,A,PP3,30,1,,,
31336,2023-02-04,4.58,0,7452,0,100,90.39,100,90.39,40.68,0.5,769,0,25.118,A,PP12,45,1,,,
31337,2023-02-04,6,0,6664,0,100,92.56,100,92.56,27.77,0.9,709,0,25.117,B,PP3,30,1,,,
31338,2023-02-05,14.93,3.33,12274,0.1,77.7,88.18,99.97,68.5,26.45,1.2,1025,0,25.115,B,PP3,30,1,"00.30-02.00 รูร้อยสลักของชุดปาก Clamp jaw #5 (O/S) ชำรุดเสื่อมสภาพทำให้จับปากถุงไม่ได้แก้ไขโดยไปของยืมชุดปาก Clamp jaw จากเครื่อง Bagging HD มาใช้ก่อน
03.00-06.00 สายพาน Out feed bag  step การทำงานไม่ปกติเมื่อมีถุงเม็ดอยู่บนสายพานหลายถุงชุดสายพานจะทำงานช้าลงทำให้ถุงเม็ดตั้งเอียงไปด้านหน้าชุด Top seal ซีลปากถุงได้ไม่ดีและล้มทับกันก่อนที่จะขึ้น Belt 99H010B",,รูร้อยสลักของชุดปาก Clamp jaw #5 (O/S) ชำรุดเสื่อมสภาพทำให้จับปากถุงไม่ได้
31339,2023-02-05,11.33,0,11953,0,100,87.92,100,87.92,26.37,1.4,1174,0,25.116,C,PP12,30,1,,,
31340,2023-02-05,7.75,0,12144,0.025,100,87.05,99.99,87.04,39.17,1.2,1206,0,25.12,A,PP12,45,1,,,
31341,2023-02-05,15.5,6.5,10040,0.01,58.06,92.96,100,53.97,27.89,10.9,996,0,25.116,A,PP3,30,1,06.00 - 09.00 ชุด จับถุง ตรงปากกรวย ไม่จับถุงปล่อยถุงทิ้งแก้ไขไม่หายno call 11I Noti  No.10781653  ช่าง ขอเข้าตอนบ่าย11.30 -12.30 ช่างเข้ามาพบสาเหตุ Reed switch.ตรงกระบอกสูบชุด sucker ดูดถุง หลวมขยับที่ได้หาตำแหน่งและล็อคให้แน่นมีอาการ ชุด Filling ทำงานค้างจังหวะต่อ Reed switch.ไฟติด 2 ดวง11I  เปลียน Reed switch.ตรงกระบอกสูบ ชุด Filling  ให้ใหม่ 1 ตัว เสีย test run ok,ชุด จับถุง ตรงปากกรวย ไม่จับถุงปล่อยถุงทิ้ง,
31342,2023-02-05,5.25,0,5000,0,100,79.37,100,79.37,23.81,0.6,507,0,25.116,D,PPE,30,1,Bag silo 95T060C เม็ดไหลช้า ทำให้ OEE ไม่ได้,,
31343,2023-02-05,2.83,0,3280,0.03,100,96.58,99.96,96.54,28.98,0.6,303,0,25.12,B,PPC,30,1,,,
31344,2023-02-05,5.33,0.67,4680,0.005,87.43,83.69,100,73.17,25.11,0.4,469,0,25.116,C,PPE,30,1,04.00-04.40  lnkjet พ่นแตกเนื่องจากหัวเรอะหมึก / ทำการถอดมาล้างและใช้งานได้ปกติ,,
31345,2023-02-06,11.25,0,12666,0,100,93.82,100,93.82,28.15,2.6,1192,0,25.117,A,PP3,30,1,,,
31346,2023-02-06,7.3,0,11704,0,100,89.07,100,89.07,40.08,11.2,1217,0,25.119,A,PP12,45,1,,,
31347,2023-02-06,10.5,1,10434,0,90.48,91.53,100,82.82,27.46,1,1078,0,25.114,C,PP12,30,1,02.00-03.30 โซ่ของ infeed ใต้ layer ขาด และตาม MM on call เข้ามาซ่อม / MM เปลี่ยนโซ่เส้นใหม่ให้ครับ,,
31348,2023-02-06,14.58,0,16163,0.02,100,92.38,100,92.38,27.71,1.2,1522,0,25.118,B,PPC,30,1,,,
31349,2023-02-06,0,0,0,0,0,0,0,0,0,0,0,0,25.11,A,HDPE,30,1,,,
31350,2023-02-06,3.83,2,1200,0,47.78,54.64,100,26.11,16.39,0.4,154,0,25.116,C,PPE,30,1,06.30-08.30 เครื่อง Bagging มีอาการดูดหลายจังหวะ ทำการเปลี่ยนท่อ Suckker / ปรับค่า Vaccum,,
31351,2023-02-06,3.83,0,4187,0,100,91.1,100,91.1,27.33,0.6,401,0,25.116,D,PPE,30,1,,,
31352,2023-02-06,11.33,0,12672,0,100,93.2,100,93.2,27.96,1.4,1276,0,25.117,B,PP3,30,1,,,
31353,2023-02-07,12.25,0,13754,0,100,93.56,100,93.56,28.07,1,1281,0,25.116,A,PP3,30,1,,,
31354,2023-02-07,12.25,0,13729,0,100,93.39,100,93.39,28.02,1,1436,0,25.117,B,PP3,30,1,,,
31355,2023-02-07,9.5,0,10441,0,100,91.59,100,91.59,27.48,1,1041,0,25.116,C,PP12,30,1,,,
31356,2023-02-07,7.58,0,12027,0.01,100,88.15,100,88.15,39.67,1.6,1184,0,25.116,A,PP12,45,1,,,
31357,2023-02-07,8.33,0,9337,0,100,93.41,100,93.41,28.02,0.8,922,0,25.118,B,PPC,30,1,,,
31358,2023-02-08,11.42,0,12834,0,100,93.65,100,93.65,28.1,1.7,1284,0,25.115,A,PP3,30,1,,,
31359,2023-02-07,5.75,0,6280,0,100,91.01,100,91.01,27.3,0.4,587,0,25.115,C,PPE,30,1,,,
31360,2023-02-07,5.67,0,6248,0,100,91.83,100,91.83,27.55,0.6,668,0,25.115,D,PPE,30,1,,,
31361,2023-02-08,7.92,0,8440,0,100,88.8,100,88.8,26.64,0.7,808,0,25.115,C,PP12,30,1,,,
31362,2023-02-08,7.17,0,11380,0,100,88.18,100,88.18,39.68,0.9,1084,0,25.116,A,PP12,45,1,,,
31363,2023-02-08,5.25,0,5966,0.6,100,94.7,99.6,94.32,28.41,0.6,588,0,25.119,B,PPC,30,1,,,
31364,2023-02-09,0.75,0,1214,0,100,89.93,100,89.93,40.47,1,134,0,25.12,A,PP12,45,1,,,
31365,2023-02-08,7.17,0,8120,0,100,94.37,100,94.37,28.31,0.7,814,0,25.115,B,PP3,30,0,,,
31366,2023-02-08,0,0,0,0,0,0,0,0,0,0,0,0,0,C,PPE,30,0,ไม่มีโปรแกรม Bag out,,
31367,2023-02-08,11.5,0,12207,0.07,100,88.46,99.98,88.44,26.54,1,1209,0,25.116,D,PPE,30,0,,,
31368,2023-02-09,13.5,0,14640,0,100,90.37,100,90.37,27.11,1.9,1394,0,25.116,A,PP3,30,1,,,
31369,2023-02-09,0,0,0,0,0,0,0,0,0,0,0,0,25.11,C,PP12,30,1,รอโปรแกรม,,
31370,2023-02-09,13.67,4.83,9485,0,64.67,89.41,100,57.82,26.82,1.3,865,0,25.116,B,PP3,30,1,"09.30-12.00 Sprocket lift 99T113 หลุดออกจากเพลาขับ ออก Noti. 10782294 ให้ MM แก้ไข
ใส่ประกอบใหม่เสร็จ 11.00 น. Test run ปรากฏว่า ชุด Lift 99T113 ยังติดระบบ Safety lock อยู่อีก 
จึงออก Noti. 10782315ให้ ME ปลดล็อคเบรค Motor 99T113 เสร็จ 12.00 น. Test run 
 เครื่องทำงานได้ปกติ
14.00-15.00   เตรียมเครื่อง Start bag out พบปัญหาว่า Weight scale A  Complet ค้างตลอด Reset ไม่ได้
หาสาเหตุพบว่า ฟิวส์  No. 175 เสีย แก้ไขเอาฟิวส์ spare ใส่แทน",,
31371,2023-02-09,0,0,0,0,0,0,0,0,0,0,0,0,0,C,PPE,30,0,ไม่มีโปรแกรม Bag out,,
31372,2023-02-09,0,0,0,0,0,0,0,0,0,0,0,0,0,D,PPE,30,0,ไม่มีโปรแกรม Bag out,,
31373,2023-02-10,8.08,0,9127,0,100,94.13,100,94.13,28.24,0.7,649,0,25.118,B,PPC,30,1,,,
31374,2023-02-10,12.33,0,11560,0,100,78.13,100,78.13,23.44,1.5,1092,0,25.116,D,PPE,30,1,Bag 95T060C เม็ดไหลช้า ต้องคอย เปิด - ปิดวาล์วหน้าตู้ ทำให้ Rate เครื่อง Bagging ตก,รอยต่อ,
31375,2023-02-10,12.17,0.33,13102,0,97.29,92.22,100,89.72,27.66,1.6,1238,0,25.117,C,PPE,30,1,,รอยต่อ,
31376,2023-02-10,13.33,0,14880,0,100,93.02,100,93.02,27.91,2.6,1404,0,25.117,A,PP3,30,1,,รอยต่อ,
31377,2023-02-10,0,0,0,0,0,0,0,0,0,0,0,0,25.11,C,PP12,30,1,รอโปรแกรม,,
31378,2023-02-10,0,0,0,0,0,0,0,0,0,0,0,0,25.11,A,PP12,45,1,รอโปรแกรม,,
31379,2023-02-10,13.42,1.33,13391,0,90.09,92.3,100,83.15,27.69,2.5,1263,0,25.117,B,PP3,30,0,"08.00-09.20 Motor roller table hoist หมุนถอยหลังเมื่อต้อง Feed pallet product ไปที่ชุด	
 Roller conveyor stretch warp ออก Noti. 10782420  ME เข้าตรวจเช็ค",รอยต่อ,
31380,2023-02-11,7.67,0,8702,0,100,94.55,100,94.55,28.36,1,854,0,25.119,B,PPC,30,1,,,
31381,2023-02-11,15.67,1.5,14640,0,90.43,86.1,100,77.86,25.83,1.2,1451,0,25.116,A,PP3,30,1,18.00-19.30 Belt infeed under layer feeder slide ปรับตั้งใหม่,รอยต่อ,
31382,2023-02-11,0.63,0,1021,0,100,90.04,100,90.04,40.52,0.1,109,0,25.12,A,PP12,45,1,,,
31383,2023-02-11,0,0,0,0,0,0,0,0,0,0,0,0,25.11,A,PPC,30,1,,,
31384,2023-02-11,9.83,0,10952,0,100,92.85,100,92.85,27.85,2.3,1076,0,25.116,D,PPE,30,1,,รอยต่อ,
31385,2023-02-11,9.92,0,10960,0,100,92.07,100,92.07,27.62,2.1,1072,0,25.116,C,PPE,30,1,,รอยต่อ,
31386,2023-02-11,0,0,0,0,0,0,0,0,0,0,0,0,25.11,C,PP12,30,1,รอโปรแกรม,,
31387,2023-02-11,15.75,5.83,10693,0,62.98,89.83,100,56.57,26.95,1.3,1099,0,25.115,B,PP3,30,1,14.00-19.30  Palletizer Fault Configuration AS-I strand 0A8B  Reset ไม่หาย MI เข้ามาตรวจเช็ค,รอยต่อ,
31388,2023-02-12,4.67,0,5200,0,100,92.79,100,92.79,27.84,0.2,516,0,25.115,A,PP3,30,1,,รอยต่อ,
31389,2023-02-12,6.08,0,7097,0,100,97.27,100,97.27,29.18,0.9,687,0,25.12,B,PPC,30,1,,,
31390,2023-02-12,9.33,0,10320,0,100,92.18,100,92.18,27.65,1.4,1047,0,25.117,C,PPE,30,1,,รอยต่อ,
31391,2023-02-12,9.33,0,10283,0,100,91.85,100,91.85,27.55,1.2,1031,0,25.116,D,PPE,30,1,,รอยต่อ,
31392,2023-02-12,0,0,0,0,0,0,0,0,0,0,0,0,25.11,A,PP12,45,1,รอโปรแกรม,,
31393,2023-02-12,0,0,0,0,0,0,0,0,0,0,0,0,25.11,C,PP12,30,1,รอโปรแกรม,,
31394,2023-02-12,4.67,0,5212,0,100,93,100,93,27.9,0.2,520,0,25.115,B,PP3,30,0,,รอยต่อ,
31395,2023-02-13,2.83,0,3183,0,100,93.73,100,93.73,28.12,0.5,308,0,25.115,A,PP3,30,1,,รอยต่อ,
31396,2023-02-13,3.42,0,5536,0,100,89.93,100,89.93,40.47,0.7,567,0,25.117,A,PP12,45,1,,,
31397,2023-02-13,11.42,0,12520,0.025,100,91.36,99.99,91.35,27.41,2,1181,0,25.118,C,PPE,30,1,,รอยต่อ,
31398,2023-02-13,13.33,0,14765,0.004,100,92.3,100,92.3,27.69,1.2,1421,0,25.118,D,PPE,30,1,,รอยต่อ,
31399,2023-02-13,0,0,0,0,0,0,0,0,0,0,0,0,25.11,C,PP12,30,1,รอโปรแกรม,,
31400,2023-02-13,0,0,0,0,0,0,0,0,0,0,0,0,0,B,PP3,30,0,Wait program bag out,,
31401,2023-02-14,9.83,0,11003,0,100,93.28,100,93.28,27.98,1.1,1103,0,25.116,A,PP3,30,1,,,
32388,2023-02-14,5.92,0,6401,0,100,90.1,100,90.1,27.03,0.6,640,0,25.119,A,PPC,30,1,,,
32389,2023-02-14,7.33,0,7800,0,100,88.68,100,88.68,26.6,0.6,735,0,25.116,C,PPE,30,1,,,
32390,2023-02-14,0.8,0,1267,0,100,87.99,100,87.99,39.59,0,107,0,25.12,A,PP12,45,1,,,
32391,2023-02-14,11.67,0,13052,0,100,93.2,100,93.2,27.96,1.4,1288,0,25.117,D,PPE,30,1,,,
32392,2023-02-14,0,0,0,0,0,0,0,0,0,0,0,0,25.11,C,PP12,30,1,รอโปรแกรม,,
32393,2023-02-15,2.38,0,2562,0,100,89.71,100,89.71,26.91,0.2,243,0,25.116,C,PP12,30,1,,,
32394,2023-02-14,4.25,0,4600,0,100,90.2,100,90.2,27.06,0.4,460,0,25.115,B,PP3,30,1,,,
32395,2023-02-15,0.37,0,603,0,100,90.54,100,90.54,40.74,0,63,0,25.117,A,PP12,45,1,,,
32396,2023-02-15,6.58,0,7400,0,100,93.72,100,93.72,28.12,0.4,740,0,25.116,A,PP3,30,1,,,
32397,2023-02-15,1.5,0,1600,0,100,88.89,100,88.89,26.67,0.6,160,0,25.115,B,PP3,30,1,,,
32398,2023-02-15,8.5,0,9200,0,100,90.2,100,90.2,27.06,2,948,0,25.115,C,PPE,30,1,,,
32399,2023-02-15,12.95,0,14601,0,100,93.96,100,93.96,28.19,0.8,1429,0,25.115,D,PPE,30,1,,,
32400,2023-02-16,10.83,0,12240,0.002,100,94.18,100,94.18,28.25,0.97,1211,0,25.116,C,PPE,30,1,,,
32401,2023-02-16,10.83,0,11690,0.002,100,89.95,100,89.95,26.99,0.76,1109,0,25.116,D,PPE,30,1,,,
32402,2023-02-16,4.4,0,7077,0,100,89.36,100,89.36,40.21,1,784,0,25.116,A,PP12,45,1,,,
32403,2023-02-16,9.42,0,10127,0,100,89.59,100,89.59,26.88,1,881,0,25.116,C,PP12,30,1,,,
32404,2023-02-17,7.92,0,8263,0,100,86.94,100,86.94,26.08,0.7,780,0,25.114,C,PP12,30,1,,,
32405,2023-02-16,10.92,0,12443,0,100,94.96,100,94.96,28.49,1.1,1308,0,25.117,A,PP3,30,0,,,
32406,2023-02-16,2.75,0,2887,0,100,87.48,100,87.48,26.25,0.2,207,0,25.116,B,PP3,30,0,,,
32407,2023-02-17,6.58,0,10483,0,100,88.51,100,88.51,39.83,1,1056,0,25.114,A,PP12,45,1,,,
33407,2023-02-17,3.67,0,4011,0,100,91.08,100,91.08,27.32,0.4,389,0,25.115,D,PPE,30,1,,,
33408,2023-02-17,5.08,0,5778,0,100,94.78,100,94.78,28.44,0.6,562,0,25.119,A,PPC,30,1,,,
33409,2023-02-17,4.92,0,5479,0,100,92.8,100,92.8,27.84,0.6,564,0,25.115,C,PPE,30,1,,,
33410,2023-02-17,2.5,0,2800,0,100,93.33,100,93.33,28,0.4,310,0,25.116,B,PP3,30,1,,,
33411,2023-02-17,8.17,0,9076,0,100,92.57,100,92.57,27.77,1,1030,0,25.117,A,PP3,30,0,,,
33412,2023-02-18,4.37,0,4608,0,100,87.87,100,87.87,26.36,0.4,510,0,25.114,C,PP12,30,1,,,
33413,2023-02-18,3.38,0,5478,0,100,90.04,100,90.04,40.52,10.4,537,0,25.119,A,PP12,45,1,,,
33414,2023-02-19,0,0,0,0,0,0,0,0,0,0,0,0,25.11,A,PP12,45,1,รอโปรแกรม Plant S/D,,
33415,2023-02-19,0,0,0,0,0,0,0,0,0,0,0,0,25.11,C,PP12,30,1,รอโปรแกรม Plant S/D,,
33416,2023-02-18,13.08,0,14113,0,100,89.91,100,89.91,26.97,1.9,1377,0,25.116,A,PP3,30,0,,รอยต่อ,
33417,2023-02-18,0,0,0,0,0,0,0,0,0,0,0,0,0,B,PP3,30,0,S/D,,
33418,2023-02-19,0,0,0,0,0,0,0,0,0,0,0,0,0,B,PP3,30,0,S/D,,
33419,2023-02-19,0,0,0,0,0,0,0,0,0,0,0,0,0,A,PP3,30,0,S/D,,
33420,2023-02-18,0,0,0,0,0,0,0,0,0,0,0,0,0,C,PPE,30,0,S/D,,
33421,2023-02-19,0,0,0,0,0,0,0,0,0,0,0,0,0,C,PPE,30,0,S/D,,
33422,2023-02-18,0,0,0,0,0,0,0,0,0,0,0,0,0,D,PPE,30,0,S/D,,
33423,2023-02-19,0,0,0,0,0,0,0,0,0,0,0,0,0,D,PPE,30,0,S/D,,
33424,2023-02-20,0,0,0,0,0,0,0,0,0,0,0,0,25.11,A,PP12,45,1,รอโปรแกรม Plant S/D,,
33425,2023-02-20,0,0,0,0,0,0,0,0,0,0,0,0,25.11,C,PP12,30,1,รอโปรแกรม Plant S/D,,
33426,2023-02-23,0,0,0,0,0,0,0,0,0,0,0,0,25.11,A,PP12,45,1,รอโปรแกรม Plant S/D,,
33427,2023-02-23,0,0,0,0,0,0,0,0,0,0,0,0,25.11,C,PP12,30,1,รอโปรแกรม Plant S/D,,
33428,2023-02-24,0,0,0,0,0,0,0,0,0,0,0,0,25.11,A,PP12,45,1,รอโปรแกรม Plant S/D,,
